source	target
NARS	EIF2S1
NARS	POLD3
NARS	INPP5B
NARS	LOC648927
ID3	SOX17
ID3	EPHA2
ID3	SERTAD1
LOC646200	RPS13
LOC646200	ELF2
MAPKAPK3	JARID2
LBP	IL20RB
KIAA1539	ILKAP
SAPS3	AFAP1L2
CD34	ZFAND2A
CD34	PCGF2
BTBD12	SNAPC4
BTBD12	TXLNA
BTBD12	POL3S
STEAP1	MGC87042
STEAP1	STEAP2
RASSF7	PNMA1
LOC644311	LOC644105
NRBP2	PPP6C
NRBP2	FYCO1
NRBP2	LOC791120
C1RL	MUC1
PREI3	MED4
PREI3	NOL11
LARP1B	HSPC159
LOC284988	TBC1D9
LOC284988	LRRC34
LOC284988	LOC100130746
LOC284988	AKAP12
LOC284988	ALDH1A1
LOC284988	GCLC
LOC284988	LGALS8
LOC284988	SGCB
LOXL3	MYO1E
RGS10	HIST1H2BK
EVI2A	CYB5R4
MTF2	LOC389137
MTF2	KIAA1731
MTF2	SNORD11
MTF2	ALG11
MTF2	PUS3
MTF2	RBM43
REEP1	RBM24
COL12A1	LOC646609
FAM195B	TADA3
FAM100A	LOC641972
OGDH	ZNF385A
IARS	LOC729779
GDI1	LENG8
GDI1	CRTC2
GDI1	CLCF1
GDI1	ARMC5
GDI1	CC2D1A
GDI1	PELP1
GDI1	PHF12
GDI1	MED19
GDI1	ZNF689
GDI1	ACAD11
GDI1	XAB2
GDI1	CXCL17
GDI1	LOC339483
GDI1	CTDSP1
GDI1	PTPRA
GDI1	TIPRL
GDI1	ZNF580
P76	LOC730920
P76	ZDHHC24
P76	CTSB
P76	DDX50
P76	WIPI1
P76	C9orf16
P76	MTCP1
P76	ANXA1
P76	SLC22A18
P76	VEGFA
TCEAL3	SELM
TCEAL3	CGNL1
SPPL2A	XPNPEP1
PMEPA1	MEX3B
PMEPA1	SLC22A5
PMEPA1	TNFRSF25
PMEPA1	SDC1
PMEPA1	C18orf1
PMEPA1	VLDLR
PMEPA1	TPST2
MAPRE3	GTPBP2
DPF2	PSMA4
DPF2	C14orf142
DPF2	RBM4B
DPF2	LOC728037
DPF2	LOC678655
DPF2	SDHAF1
GPX4	LOC402560
GPX4	TMEM192
GPX4	ALDH2
KIF2A	E2F5
BSDC1	LOC646426
WTAP	CDC42SE1
SRRM2	WDR27
SRRM2	HSPA14
FRG1	SUMF2
ARHGDIA	C5orf21
ARHGDIA	RAB1B
ARHGDIA	KIAA0284
ARHGDIA	LOC727825
ARHGDIA	LOC400174
ARHGDIA	LRRC42
ARHGDIA	C5orf15
ARHGDIA	MBD3
ARHGDIA	PON3
ARHGDIA	GNG5
ARHGDIA	MGC71993
ARHGDIA	TRIM11
ARHGDIA	NECAP1
ARHGDIA	CALR
ARHGDIA	WDR77
ARHGDIA	HDGF
ARHGDIA	CLN6
ARHGDIA	JARID1A
ARHGDIA	SNX19
ARHGDIA	ZNF25
ARHGDIA	JOSD2
ARHGDIA	GIPC1
ARHGDIA	SMARCB1
CDH19	SORCS1
HSPA4	MYO9A
HSPA4	LOC400836
HSPA4	APP
HSPA4	FAIM
HSPA4	TTRAP
CD79A	SP140
LOC644128	RPL23AP53
SFT2D1	EIF2B2
SFT2D1	HYLS1
SLC4A4	LOC644366
SLC4A4	MRS2
TIMELESS	ZNF791
OXT	AVP
GALNT12	AHNAK2
NCSTN	PIK3R2
ZSWIM4	LUZP2
ZSWIM4	LOC100130451
NBR1	PIP4K2B
IRX1	DPF1
IRX1	WBP2
IRX1	BACE2
WDR22	FPGS
FAM98A	ITGB3BP
FAM98A	PRPF4
FAM98A	MSTO1
FAM98A	TRIAP1
FAM98A	LOC100128016
FAM98A	NCRNA00152
FAM98A	LOC730246
FAM98A	C4orf18
FAM98A	PRKAG2
FAM98A	TAF1B
R3HCC1	CANT1
R3HCC1	FLJ27354
R3HCC1	MED29
R3HCC1	LOC88523
R3HCC1	NENF
R3HCC1	ZNF777
R3HCC1	SNAP47
TBC1D8	LOC100131187
KATNB1	LOC440905
KATNB1	EML3
KATNB1	H2AFX
KATNB1	DHX15
FBLN7	CFD
NISCH	TRPV1
KLF2	LFNG
BCKDHA	NDUFS7
BCKDHA	SLC25A34
BCKDHA	NDUFB11
BCKDHA	MRPL37
BCKDHA	FANCE
BCKDHA	AFG3L2
BCKDHA	VIPR1
BCKDHA	SERPINB6
YRDC	ZNF286C
ME1	ABCD2
ME1	LOC654244
SUB1	WDR91
CNOT8	TTC17
CNOT8	PDZRN3
LIAS	PSME4
THBS4	HIGD1B
SNX33	SMAD3
SNX33	C6orf26
SNX33	ZBTB4
ARHGAP10	ZNF341
C18orf22	ATAD3A
AEBP1	LMOD1
AEBP1	CPZ
CALR	LOC642369
ANGEL2	CCDC14
ANGEL2	TMEM41B
ANGEL2	ELAVL1
SECISBP2	TAS2R49
FOXN2	ANKRD12
TRIM39	ZNF175
TRIM28	MAF1
TRIM28	OGFR
TMED10	DYM
TMED10	ACAD10
TMED10	POLR2B
TMED10	ASNSD1
TMED10	ATPIF1
TMED10	SMAP1
TKT	RHBDD1
SRL	NPNT
SRL	CDH6
ALDOA	PBLD
VPS26B	MRPS5
VPS26B	ERCC5
KRT16	LOC400578
KRT16	MGC102966
RB1CC1	PAN3
RB1CC1	RWDD4A
RB1CC1	RYK
SAR1B	HIP2
UGCG	TTC5
UGCG	RBMS1
GKAP1	CCNG1
GKAP1	GNPTAB
GKAP1	INO80B
GKAP1	ZFAND1
LOC440589	SRR
TXLNA	P2RY11
CAPN5	CXCL14
TRAM1	YWHAQ
TRAM1	FUT4
TRAM1	SNORA63
GRAMD1A	GJC2
GRAMD1A	TUSC4
SH3BGRL3	FNDC4
SH3BGRL3	MGC33556
SH3BGRL3	TMEM217
SH3BGRL3	AGTRAP
SH3BGRL3	RELB
SH3BGRL3	H2AFY
FLII	EIF3B
LOC642377	SRRD
LOC642377	TBC1D10B
LOC642377	LOC645284
LOC642377	ADRA2C
LOC642377	BDNF
LOC642377	LOC387686
LOC642377	C20orf55
LOC642377	DPYSL5
LOC642377	GPR175
LOC642377	LOC730226
MAT2A	THBD
GLRX	SRXN1
DDX41	TMEM187
DDX41	SDR39U1
PSMD14	RAB2A
PSMD14	MCAM
PSMD14	DPF2
PSMD14	C2orf7
PSMD14	LOC100130511
PSMD14	PSMA6
PCMTD1	LAGE3
TAF4	TRIP11
TAF4	PCNX
LOC653994	LOC728505
LOC653994	LOC723972
LOC653994	ATG4B
DIO2	CRISPLD2
CRLS1	CLDN23
CRLS1	DMRT2
OSR2	PRDM8
NDUFA12	LOC441050
NDUFA12	GNG11
PRNPIP	FLJ46230
PRNPIP	TTLL5
PRNPIP	ERI3
ATN1	ANKRD52
ATN1	STRN4
GTF2B	C8orf41
GTF2B	VHL
FLJ34047	LOC100127894
LOC650298	LOC100129552
LOC650298	LOC100133823
LOC650298	LOC646753
CRAT	MTRF1
C10orf73	PXDN
PER2	ARNTL
NES	CRIP2
NES	DYSF
SUMO2	LOC642585
SUMO2	SNORD87
HS1BP3	CTSF
HS1BP3	MYBBP1A
PIGU	PLXND1
PIGU	SNRPB
EFHA1	NFRKB
RNPEP	C6orf27
RNPEP	PARP4
LOC402694	LOC100127993
TUFM	ARSA
CDC42	PCDHGC3
CDC42	EBF3
CEP27	DOPEY2
CEP27	RPL7L1
AQP7	CROT
AQP7	TMEM88
AQP7	MTHFD1
AQP7	LOC401052
AQP7	C1orf213
MYD88	C7orf43
LOC647346	AIDA
RGS20	ANKRD30A
PRKAR1A	DIS3
SATB2	LOC440928
SATB2	HLTF
PTPN6	SASH3
PTPN6	PLCB2
PTPN6	RHOG
PTPN6	LRRC25
PTPN6	LILRB2
PTPN6	APOBEC3G
PTPN6	DGKA
PTPN6	PTK2B
FXR2	NT5M
TRIM26	SNAPC2
TRIM26	SETD6
TRIM26	PEF1
GPR180	MRPS36
GPR180	ZNF550
CYB561D2	C11orf52
CYB561D2	STEAP3
SNX4	BDH2
SNX4	TMEM1
PPP2R5A	TBX3
FOXO1	MTMR10
EFTUD2	CCDC22
EFTUD2	APLP2
GOLGA2	NSUN6
ACAA1	PHKG2
ACAA1	LOC728711
TIMM8B	LOC644019
OR2A20P	LOC647707
HS2ST1	LGALS9B
HS2ST1	NUP85
SIRT1	USPL1
SIRT1	KLHL24
SIRT1	H2AFY2
SIRT1	CHRNB1
SIRT1	ECOP
SIRT1	ACVR1
SIRT1	ANK2
SIRT1	ACER2
SIRT1	CCNG2
SIRT1	FGF2
SIRT1	KCTD6
SIRT1	MPZL1
TM4SF18	PPM1H
ETV5	SLC7A1
UBE4A	AASDHPPT
UBE4A	LOC644330
LOC643284	LOC651149
LOC643284	HBB
LOC284023	ZNF540
NFE2L1	C10orf33
NFE2L1	C2orf24
NFE2L1	MAN2A2
NFE2L1	PELI3
NFE2L1	SNX1
USP34	C3orf63
PRRX1	BHLHE22
PRRX1	CHSY3
PRRX1	OLFML1
PRRX1	AIG1
PRRX1	NUDT11
LOC652493	LOC642113
LOC652493	LOC647506
NMI	ZC3HAV1L
ROCK1	SNORD73A
ROCK1	C17orf51
ROCK1	TMEM203
LYPD3	LOC646012
LYPD3	TRIML1
LYPD3	CDC34
LYPD3	CLK2
LYPD3	IGSF11
PPP1R12A	LOC644468
PPP1R12A	BTBD6
PPP1R12A	BAP1
PPP1R12A	CHORDC1
PPP1R12A	TESSP5
PPP1R12A	ZNF805
PPP1R12A	ADSS
PPP1R12A	NR2F2
SLC26A11	NOXA1
RHOG	ORAI1
RHOG	SHKBP1
C7orf30	MRPS22
C7orf30	C5orf35
EIF2S1	LOC493869
EIF2S1	ZNF509
EIF2S1	UBE2D2
EIF3D	PABPC4
EIF3D	CTNNBL1
RAB3GAP1	UPF2
PCNX	ZNF275
NAALAD2	APOB
NAALAD2	SC5DL
NAALAD2	MGC26718
NAALAD2	SLC27A2
NAALAD2	RGS3
NAALAD2	NCAM2
NAALAD2	CALCRL
NAALAD2	FHOD3
NAALAD2	CPNE4
NAALAD2	NDRG4
PLCG1	ZNF775
PLCG1	LUC7L
PLCG1	HDAC5
PLCG1	EPN2
PLCG1	LOC441131
PLCG1	TUBGCP6
TYRO3	UBFD1
TYRO3	UBE2J1
TYRO3	TUSC5
CHCHD10	CLPTM1
CHCHD10	LRP10
CHCHD10	PHPT1
CHCHD10	FLJ20920
CHCHD10	PENK
CHCHD10	FAM195A
CHCHD10	TTC38
CHCHD10	CS
CHCHD10	NDUFB3
CHCHD10	TMEM178
SNX3	BHLHB3
SNX3	LOC81691
SNX3	CDKL3
TPMT	NOP10
ERCC3	HNRNPL
IFI27L2	HLA-A
IFI27L2	MYO18A
KIAA0174	MGEA5
CHSY3	LPPR4
CHSY3	PDE1A
RASD1	DDIT4
SLC2A4RG	CSPG4
SLC2A4RG	DOLPP1
SLC2A4RG	TMEM53
SLC2A4RG	LOC650620
SLC2A4RG	ZNF511
SLC2A4RG	NR1H3
SLC2A4RG	TRPT1
SLC2A4RG	ATP5J
CYB5R3	C1orf117
CYB5R3	CYP11A1
FAM46A	OMD
FAM46A	OLFML2B
FAM46A	FAP
ZFP82	ZNF250
ZFP82	ZNF200
CLEC4GP1	MYO7A
RPS11	PSMG3
RPS11	ZNF674
RAB11FIP5	LOC390705
CCL15	LOC646653
CCL15	CCL16
CCL15	CCL14
PMP2	SOX8
PMP2	LOC285929
PMP2	GFRA3
PMP2	ERBB3
RPL7A	MDH1
APBB3	SOX13
APBB3	CXXC1
APBB3	PLA2G4B
APBB3	MBD6
APBB3	WDR59
APBB3	ADCY4
APBB3	HOXA2
APBB3	RPL23AP13
BMP4	MASP1
C7orf49	MRPS28
SCNN1B	GALNTL2
SCNN1B	C1QTNF1
MACROD1	TMEM101
MACROD1	AADACL4
CA3	SFXN2
ANXA5	ENO1
ANXA5	MR1
ANXA5	ST3GAL4
ANXA5	GBA
ANXA5	ZNF330
NME1	THOP1
NME1	LOC642691
NME1	LOC644563
NME1	DPP3
MAP3K8	DDIT4
CHMP2B	LOC728748
HEXDC	REXO1
KLHDC2	RAB40B
PRICKLE1	DLC1
MSC	PER3
MSC	LNX2
MSC	C18orf21
SLC35A1	HIST2H2BF
CDK10	CCBL1
CDK10	SF3B3
C7orf47	NOMO3
ZNHIT1	C12orf52
ZNHIT1	C7orf50
ZNHIT1	CCDC51
ZNHIT1	LOC650803
DCTN4	LOC441179
DCTN4	SPATC1
DCTN4	SEC24B
DCTN4	ZNF658B
DCTN4	ZZZ3
DUSP28	SNORD52
STX16	MLPH
STX16	LOC728460
BBS10	LOC730083
IFRD2	UBE3C
IFRD2	MRPS16
IFRD2	BAZ1A
DNAJC19	C19orf42
DNAJC19	HIST2H4A
DNAJC19	EBAG9
KIAA1128	WDR26
KIAA1128	PARP11
TUBA1C	KDELR2
TUBA1C	CKAP4
TUBA1C	PYCR1
BAZ1A	KRAS
SSFA2	HERC3
PLXNB1	ZNF526
KCTD12	EDN1
IFT122	LOC100128300
IFT122	SNRNP200
CEP350	LASS6
CEP350	DYNC1H1
CEP350	SNX13
CEP350	LOC644474
TAPBP	NUP214
TAPBP	MCEE
TAPBP	LBA1
TAPBP	C17orf62
TAPBP	CORO7
TAPBP	MRPS17
TAPBP	LARP1B
TAPBP	NPHP4
UAP1	SLC38A2
UAP1	TMEM33
UAP1	LOC388955
UAP1	TMEM45A
COL4A5	COL4A6
COL4A5	SETBP1
COL4A5	SLC16A9
COL4A5	TMEM30B
ZNF518A	CTAGE5
ZNF518A	LOC644128
ZNF518A	SERBP1
ZNF518A	CETN3
ZNF518A	TTC14
ZNF518A	TRIM33
MEF2C	SUCNR1
MEF2C	RASA2
MEF2C	PRICKLE1
MEF2C	PCDH17
MEF2C	SEMA6D
MEF2C	NPAT
MEF2C	C5orf41
PAPD1	RBBP5
PAPD1	WHAMM
PKD1L2	ACSM5
LPXN	LOC650152
LPXN	CKB
LPXN	DOCK10
LPXN	PTPLA
LPXN	CENPK
LPXN	PLEK
LPXN	LY86
LPXN	FANCD2
LPXN	LOC151162
LPXN	FBXL10
LPXN	SIRPA
SFRS10	LOC647971
SFRS10	TMPRSS12
SFRS10	DDX52
TMEM167A	LOC90624
SPATA13	LOC100133800
EXOC4	LOC730153
NXNL1	LOC92249
TUBA1A	TUBA1C
CTSS	AQP9
CTSS	FYB
RBM4B	MED30
RBM4B	KPNA1
TOX4	IL3RA
C6orf120	MALT1
C6orf120	FUT8
C6orf120	ZBTB44
C6orf120	CPSF3L
SNORD32A	SNORD33
SNORD32A	SNORD110
SH3RF3	KBTBD9
GP9	HIST1H2AG
GP9	PPBP
GP9	SEPT5
GP9	PTCRA
TBCC	ERP29
DLL1	C8orf4
ZCCHC14	MGC3032
MLLT10	NCOA6
MLLT10	MON2
MLLT10	TAF4
MLLT10	FANCL
MLLT10	LOC100128737
MLLT10	NONO
UBXN7	ETV3
UBXN7	SEC15L2
ALG14	MRPL28
ALG14	ALG9
ALG14	LOC340260
POMT1	TGOLN2
POMT1	RNF220
POMT1	HEXIM2
POMT1	PEX11G
POMT1	GMDS
POMT1	RNPEP
POMT1	CCRK
POMT1	ENO3
POMT1	GPS1
POMT1	LOC728554
HNRNPU	ELAVL1
TJAP1	HES4
TJAP1	CAND2
TJAP1	LOC728138
MIF4GD	SNX29
MIF4GD	NCKIPSD
ATXN2	C14orf139
ATXN2	OSBPL5
MXRA7	LOC100132060
SLC25A39	MYL4
SLC25A39	HBQ1
SLC25A39	NFE2
SLC25A39	LOC388588
SLC25A39	E2F2
SLC25A39	MGC13057
SLC25A39	LOC100134102
SLC25A39	HBA1
SLC25A39	LOC441018
SLC25A39	FBXO7
C5orf24	CPEB2
C5orf24	CSNK1G3
C5orf24	KCTD3
GFOD2	RHEB
MGC18216	SCD5
LOC652455	ERI2
ELP3	C10orf57
LOC645489	LOC645863
LOC645489	LOC645378
KCNIP3	NAV2
FAM53C	CNO
FAM53C	CCDC12
FAM53C	RSAD1
GNS	LOC731985
TRUB1	TMEM48
CYBA	CCDC45
CYBA	MEIS3P1
CYBA	AASS
WDSOF1	EIF5A
CAND1	ABCB10
CAND1	SMARCAD1
CAND1	FTSJD1
CAND1	CHM
CAND1	NME2
CAND1	RANBP6
CAND1	ZNF75D
BTBD6	ATIC
LOC642432	C11orf48
LOC642432	UQCR
LOC642432	LOC647054
LOC642432	KIAA1160
LOC642432	FLJ32679
LOC642432	C15orf24
LOC642432	LOC730074
CTTN	C1orf57
CTTN	FZD5
KCNAB1	EPHA3
GGCT	LOC388681
GGCT	B4GALT4
GGCT	NDEL1
SLC11A2	CSF1
TCF15	SCXA
CLINT1	GTF2E1
CLINT1	DPP8
LAPTM4A	C22orf33
LAPTM4A	LOC100131349
RBM9	FLJ30092
RBM9	SRPK2
GDF11	CDCA8
UQCC	SLC20A1
UQCC	AQP7P1
CDC42EP4	MST1
PRR14	KIAA0892
PRR14	ZC3H5
PRR14	ZNF746
PRR14	THTPA
PRR14	LOC284023
PRR14	DUSP8
PRR14	MFGE8
PRR14	GNPTG
PRR14	U2AF1L2
PRR14	ARID1A
PRR14	LOC728969
PRR14	YWHAE
CXCL9	UBD
CXCL9	CXCL10
CXCL9	IDO1
OAS3	LY6E
OAS3	PARP12
OAS3	IFI35
BBX	ZNF641
BBX	SDCCAG1
BBX	ISG20L2
BBX	GNB5
BBX	PRPF40A
UTP3	EPS8
UTP3	LSM6
UTP3	SH3YL1
UTP3	SAP30L
UTP3	MED21
UTP3	NXT2
UTP3	PRPF18
UTP3	LOC100129295
UTP3	DHFRL1
UTP3	GGH
UTP3	PPP3CA
UTP3	RABL2A
UTP3	ZNF23
IRF9	PLSCR1
IRF9	GIMAP4
C12orf26	TCN2
A2M	SBDSP
A2M	CDK7
A2M	C1orf131
A2M	LOC653717
A2M	SNRPD2
A2M	LOC100134468
A2M	CCS
A2M	ZNF266
METTL2A	C1orf58
METTL2A	XIAP
LOC646675	CRHBP
LOC646675	ACOT2
PEMT	NNAT
POLR2F	COG2
CORO1C	FTH1
CORO1C	FIGF
CORO1C	SNHG1
CORO1C	CSNK2A1
CORO1C	UNG
FBXO7	LOC441455
FOLR2	LGMN
FOLR2	RNASE1
GAS7	SCARA3
MBD6	TMEM131
MBD6	GLTSCR1
MBD6	QSOX2
MBD6	PQLC1
MBD6	UBN1
PHF23	NIPA1
H2AFY	PLEKHH3
SDHC	SAMM50
SDHC	ATP5L
SDHC	C3orf37
EVI5	ADAM17
SELT	LARS
GHDC	KIAA1467
GHDC	FANCC
GHDC	LOC400406
GHDC	CD74
GHDC	DNASE1L1
GHDC	TP53I11
TOMM70A	ST13
RABL4	PIH1D1
RPS25	LOC401206
RPS25	LOC100130553
KYNU	RAD51AP1
KYNU	TFRC
KYNU	CD1B
KYNU	LPXN
KYNU	BCAT1
KYNU	OBFC2A
KYNU	MFSD1
KYNU	CCDC109B
KYNU	TMEM206
KYNU	IL1RN
FTHL2	PRKCE
TALDO1	TKT
RORB	MKX
RORB	PLAG1
RORB	C12orf39
WSB2	CCDC120
WSB2	B3GAT1
WSB2	ADA
WSB2	LOC100130092
WSB2	DIAPH3
PDS5B	ZMYM4
TRIM8	USP24
TRIM8	RDH5
TRIM8	ACTR1A
TRIM8	RGS11
TRIM8	TRAF3IP1
LOC643035	SEC22A
ECM2	GCC2
C5	DOPEY1
C5	CMYA5
C5	ZNF510
C5	LOC339970
RAB21	DNAJB9
PSCDBP	C19orf59
PSCDBP	KCNJ2
PSCDBP	RNF149
LOC729843	PTOV1
LOC729843	ZNF579
LOC729843	PTPN9
LOC643882	PIGX
PHF1	KIAA1545
PHF1	LOC728741
PHF1	COBRA1
CEP55	TRIP13
FBXO46	TMEM57
ADORA1	THRSP
IWS1	FLJ45513
EVI5L	KIDINS220
EVI5L	RER1
TMEM184B	LARP1
TMEM184B	MMP15
TMEM184B	COL4A2
TMEM184B	STK11
TMEM184B	STRBP
ISLR	LEPREL2
ISLR	ELN
ISLR	LOC284297
CD33	CARD9
CD33	TPP1
CD33	MARCO
CD33	GNA15
DEK	L3MBTL
DEK	TSC22D2
LOC730744	FLJ45202
ISYNA1	NOTCH3
RBM33	VAMP1
GORASP2	C14orf147
C20orf160	MAPK12
ATF2	CASD1
C1orf55	CGRRF1
C1orf55	ADNP2
LOC400304	GOLGA8B
GIMAP4	GIMAP8
GIMAP4	HCP5
NOP58	CYP11A1
ALDH1A2	ITGA3
RAD21	CRBN
RAD21	PLK2
GTF2F1	ZNF543
TCEAL4	MGC39900
PSMB3	SNX17
CRELD2	PSMB10
NLF2	IL6
NLF2	C2CD4B
LOC730740	IL1RAP
LOC730740	GMFG
LOC730740	SMAD2
LOC730740	LOC650898
LOC730740	LOC100132521
LOC730740	KLC1
LOC730740	S100A13
GRB2	LOC646463
GRB2	DDI2
GRB2	ENTPD4
GRB2	CBX5
PPP1R13B	RAPGEF3
MRAS	POR
MRAS	KIAA1161
MRAS	GPD1
MRAS	PISD
MRAS	DHDDS
MRAS	FAM20C
MRAS	MGLL
MRAS	MMP28
MRAS	SNUPN
PROSC	SP100
SNAP23	LOC654074
SNAP23	BLVRB
SNAP23	EDEM3
SNAP23	BRI3P1
SNAP23	LOC728602
SNAP23	LOC729086
SNAP23	NPTN
SNAP23	RFWD2
SNAP23	SLBP
SNAP23	UFM1
SDF2L1	CRELD2
SDF2L1	ARMET
TUBD1	LOC646990
TUBD1	PREP
STX5	TSR2
STX5	REXO4
STX5	DPCR1
STX5	LOC728006
STX5	RNF220
STX5	SF3A3
STX5	LOC90925
STX5	EMD
STX5	JMJD8
HIST1H3H	HIST1H2BJ
HIST1H3H	HIST1H3F
HIST1H3H	HIST1H2AC
TSPAN33	SPATA5L1
MRPL32	CHRAC1
ITGAL	CTSW
GPX1	TCEA3
GPX1	C6orf185
GPX1	LOC441481
GPX1	C9orf116
NDUFB11	MGC70857
NDUFB11	EIF3K
OMD	PAM
FAM171A1	NMT2
LOC441241	LOC653701
LOC441241	VKORC1L1
LOC441241	COX17
C1orf63	LOC400958
C1orf63	EARS2
C1orf63	LOC100132418
SUPV3L1	VCX3A
GABPA	UTX
GABPA	BAT2D1
GABPA	PCMTD2
GABPA	RNF219
GABPA	NRP1
GABPA	TJP1
VRK2	LOC644496
SDHALP1	UBAP1
SDHALP1	LILRB1
SDHALP1	LOC100133233
SDHALP1	AHR
SDHALP1	PLXNA4
TUBB4Q	LOC643783
TUBB4Q	LOC649679
TUBB4Q	ANP32B
TUBB4Q	LOC391692
TUBB4Q	PELI2
TUBB4Q	TUBB2A
TUBB4Q	C17orf91
TUBB4Q	YIF1B
S100A11	LRPPRC
S100A11	ECHDC2
S100A11	CFL1
S100A11	CORO1C
S100A11	BUD13
S100A11	GPR125
S100A11	LOC100132091
S100A11	PPP2R4
S100A11	SYPL1
S100A11	ZNF3
C3orf19	SNIP1
YWHAG	LOC651621
YWHAG	PRDM4
YWHAG	LOC100130308
YWHAG	MGC16384
YWHAG	BANP
YWHAG	SYF2
MYCT1	P2RY5
LOC644908	ERVWE1
FTHL12	LOC643932
FTHL12	FTHL8
FTHL12	NMI
FTHL12	MAX
LOC644105	LOC100132139
IGFBP5	TGFBR3
LOC642946	LQK1
KAL1	C2orf89
MBD2	LOC401218
MBD2	CCT4
MBD2	RHOU
MBD2	C18orf10
C17orf62	FAM65C
RAB9A	GOLGA5
RAB9A	TMEM17
RAB9A	KBTBD11
MKNK1	ZNFX1
MKNK1	CHTF18
MKNK1	TBC1D14
MKNK1	ZNF335
MKNK1	AP2A2
MKNK1	FKBP15
MKNK1	C6orf59
MKNK1	CENTD2
GPR109A	TRIB1
GPR109A	GPR109B
NT5C3L	ZNF827
RPS26L	LOC644928
HAX1	RAP2A
HAX1	MRPS7
HAX1	RAP2B
SSR1	NRAS
ACO1	PTPN4
ACO1	ESR2
ARHGAP30	ELF4
ARHGAP30	LGALS2
ARHGAP30	PSCD1
ARHGAP30	RPS6KA1
ARHGAP30	NAGK
ARHGAP30	ASCL2
ARHGAP30	MAPKAPK3
ARHGAP30	MPP1
ARHGAP30	RHOG
ARHGAP30	PTAFR
ARHGAP30	IKBKE
ARHGAP30	ASGR1
ARHGAP30	ARHGAP4
ARHGAP30	FAM110A
ARHGAP30	LOC339192
ARHGAP30	C17orf87
ARHGAP30	MBP
ARHGAP30	SMAP2
TM6SF1	ALDH1A2
S100A9	CMTM2
S100A9	GCA
S100A9	FPR1
ITPRIPL2	LOC162073
C7orf25	CHUK
SCARA5	IGFBP6
SCARA5	GFPT2
SCARA5	HTRA3
SCARA5	RADIL
SRPRB	AIMP2
SRPRB	MTHFD1L
SRPRB	CTPS
SRPRB	SLC25A15
TAP1	PARP14
TAP1	PSMB9
ATL3	TRAK1
HIST1H4H	HIST1H2AC
C7orf23	BEX4
C7orf23	ZNF436
LOC653438	HLX
C1GALT1C1	C4orf34
C1GALT1C1	CANX
NDUFA4	KRTAP10-11
LOC652045	SPINK9
NUP133	HNRNPA0
NUP133	C5orf51
FASTKD1	LOC728069
HNRNPD	HLA-H
RARS	SLC4A1AP
RARS	DDX10
C16orf30	GOLSYN
C16orf30	TMEM204
RAD23A	GNPNAT1
RAD23A	LOC400013
TLE1	LOC645381
COQ10B	GNPDA2
KLF11	CDR2
ZNF17	ZNF614
LOC649049	BCL2L12
XRCC1	C21orf30
BCAS2	DHX33
LSM10	KRT10
LSM10	SPIN2B
LSM10	HNRNPAB
LSM10	STK40
MCTS1	METTL7A
MCTS1	SAR1A
MCTS1	DMXL1
MCTS1	ALG5
MCTS1	ZNF642
MCTS1	LOC653234
MCTS1	TIMM8B
MCTS1	TXNL1
MCTS1	RPL15
MCTS1	TRMT6
MCTS1	TRIL
MCTS1	HNRPLL
MCTS1	PLA2G4A
MCTS1	C18orf32
MCTS1	EIF2B3
MCTS1	LOC732432
MCTS1	BOLA2
MCTS1	CTR9
MCTS1	DSEL
MCTS1	MRPL47
MCTS1	PSMA3
MCTS1	RDH11
MCTS1	SYAP1
MCTS1	TSEN15
MCTS1	ZBTB8OS
C12orf4	TM2D2
TMEM163	KIF25
OTUD1	LOC651166
OTUD1	LOC150568
OTUD1	LYSMD4
PDDC1	ITPKC
PDDC1	RAGE
FAM38A	SLC25A35
FAM38A	ANKRD24
RPL4	FAU
RPL4	C17orf45
RPL4	RSL1D1
RPL4	ANKHD1
RPL4	EIF3L
ARF5	RPS6KB2
MPEG1	P2RY14
FAM13A	HBP1
ATP6V0A1	UBXN1
RAB5B	AHCYL1
HLA-DRB4	LOC649143
SLC25A24	SLC25A30
FUCA1	C6orf192
TRIM23	LOC100130550
TRIM23	UBA5
VWF	REM1
LOC642780	LOC642267
LOC642780	LOC642816
LOC642780	LOC642334
LOC642780	LOC100129343
CLPTM1L	FADS3
CLPTM1L	SAMD4A
ARL8B	CHM
STX8	SELK
IFNAR1	C14orf21
IFNAR1	NUDT3
KIAA1600	RAB11FIP2
MPZL2	SLCO2A1
MPZL2	MYCN
C17orf79	ADK
MCPH1	LOC728181
SNTA1	PHYHD1
DNAJB11	C1orf19
DNAJB11	DNAJC15
DNAJB11	NSF
HNRNPA0	LOC728564
C10orf39	FAT2
C10orf39	LOC100129076
ARHGAP12	KIAA1468
STAT5A	FAM38A
HOXA5	IRX2
STX10	LOC643388
STX10	FAM89B
STX10	CHD4
EIF2B1	POP7
EIF2B1	NADK
EIF2B1	LOC100131801
EIF2B1	C19orf62
ZNF259	GRWD1
RFFL	SLC15A4
IL17D	LOC729680
LOC654121	CPEB3
LOC654121	LOC644101
LOC654121	LOC729020
FANCL	PRDM10
TRIM52	FLJ13197
TRIM52	ZNF136
CAPRIN1	LMAN1
CAPRIN1	SIK3
CAPRIN1	ATF2
CAPRIN1	C17orf80
CAPRIN1	ABHD3
CAPRIN1	ZFPM2
CAPRIN1	SHQ1
CAPRIN1	ZNF397OS
CAPRIN1	ARMC10
