tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M11	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	3903	NDUFB5,RPL26,NDUFB6,STXBP3,MPLKIP,KTN1,LAPTM4A,DPM1,CHMP5,NSMAF,C11orf58,EEF1B2,GBAS,SBF2,ADSS,MGST1,PHYH,GOLPH3,EMC2,GOLGA4,RECQL,GLUD1,PAIP1,KCTD18,RPS5,MPP5,RPL7,FAM204A,RAB10,LYRM5,PXMP2,C6orf211,TOMM6,MICU2,CETN3,CRNDE,RP2,PSMA2,RPS4X,RPS6,BTAF1,TATDN1,TMA7,CCDC90B,SERINC1,GPN3,GABARAPL2,FBXO3,SREK1,MUT,CHD9,ATP2B1,IREB2,EIF1AX,C6orf120,HNRNPH1,AK6,OAT,CLTC,DTWD1,HNRNPA2B1,ACYP2,GOPC,SNAP23,P14*,HPS3,TCEB1,GPD1L,CDKN1B,POLR2K,FBXL3,ARMCX3,CLTA,CBLL1,LSM3,SLC25A16,MED23,10-Sep,ANAPC10,ANKRD13C,MYSM1,EIF2B1,EIF3A,PDCD10,CCDC50,FBXO8,CCNL1,IPO5,ANXA5,ZNF700,CALU,SERP1,MKKS,MORC3,PEX1,NAA20,WDR11,SDCBP,TAX1BP1,CHORDC1,7-Mar,ANXA7,PLEKHA3,UBL5,TDG,PCYOX1,KIAA1279,OSBPL9,TUBE1,CCT4,CASC4,ACTR6,PRDX6,MORF4L1,EIF3M,SEC23A,RNASE4,GNB4,PCID2,FUNDC1,REEP5,ESYT2,MSANTD4,RNF14,CSPP1,SGCB,YES1,NNT,SUV420H1,PPP3CB,RYK,KIF5B,KLHDC2,FAM3C,SUCLG1,TCEAL8,MATR3,PTGES3,EPDR1,LRP12,ARID4A,PEX13,VDAC1,SPIDR,FSTL1,HPRT1,NDFIP2,GSTA4,COX20,AKAP17A,SLC19A2,TMED2,ANXA1,MTMR12,SHPRH,DCAF13,VPS26A,NKTR,FKTN,NECAP1,RAB28,SRSF1,RAB1A,SGTB,CYTH3,SNORA16A,PAQR3,GMFB,CREBL2,C10orf88,PNISR,SOCS5,GTF3C3,MAPRE1,SATB1,HECTD2,PLEKHA5,ZNF92,SMARCA1,PRKRA,PRPF39,PCNXL4,SYPL1,C1GALT1C1,RPAIN,TMEM131,GLT8D1,VEZT,TRA2B,SUCLA2,TWSG1,RAB11FIP2,RAD17,AARD,URI1,SECISBP2,PNLIPRP2,UCHL5,SEC24B,FOXA2,YTHDC2,TGDS,PIBF1,YWHAB,ZMYM2,TBCCD1,CELF3,NKX2-2,CACNB3,FAM71B,RPL38,VPS36,RPS27A,SS18L1,VTI1B,RAB11B,U2AF2,TBCA,VPS29,TMEM128,ZNF217,ZRANB2,TRAPPC13,SENP7,UBE2A,ZNF207,ZMPSTE24,WBP5,TXN	NDUFB6,STXBP3,MPLKIP,KTN1,LAPTM4A,CHMP5,NSMAF,SBF2,RECQL,MPP5,RAB10,MUT,EIF1AX,DTWD1,HNRNPA2B1,SYPL1,TRA2B,YTHDC2	-0.093833051153728	0.00917987997849799	0.0172677296249814	0.104628012418694	0.00376640851915388	0.00673428519679105	1571	1	0.995725112534685	1	1435	1	0.28955906026916	0.752011383214003	2270	1.02338007018387	0.0303145428084092	0.0886656570003182	303	M3
adipose	M353	NA	23	KIF5B,TMED2		0.112580446954484	0.00175487405570415	0.00365418219006707	-0.0576591826053211	0.111049806490805	0.159181875593052	7	0.7	0.912567919892309	1	10	1.2	0.306630973963613	0.785596318104244	18	1.3770646131143	0.0280353821816287	0.0845372558123493	304	M94
adipose	M730	GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	18	PMVK	PMVK	0.141081531636664	8.55993500323215e-05	0.000210258597652207	-0.052700424363739	0.14532345487889	0.20426018935755	6	0.8	0.838922601513896	1	8	1.2	0.314603496549016	0.802138542682716	12	1.17305504080107	0.275717911200027	0.448036503598269	305	M472
adipose	M208	GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	37	RNF181,NDUFA11	NDUFA11	0.0553423685488692	0.124938757955313	0.193330310475193	-0.0279371895804817	0.440356380757101	0.529264438629675	14	0.9	0.753024114950213	1	15	1.1	0.356050506941428	0.889903834566561	30	1.42668856313643	0.00171765432518679	0.010106198704006	306	M48
adipose	M201	NA	11	KLF8		-0.112446458504591	0.00177738682858779	0.00368589235764518	0.105533501135905	0.00347452785433195	0.00623443650458144	5	1.1	0.524399500084085	1	5	1.2	0.368120511894047	0.914577638388157	10	1.59962051018327	0.0186607409286854	0.0646735267802383	307	M44
adipose	M301	NA	27	OSBPL9	OSBPL9	0.14515136344653	5.28455833277362e-05	0.00013172347371347	-0.138418003700664	0.000122686546362085	0.00027347749982033	9	0.8	0.868551419764222	1	11	1.1	0.386720271122934	0.952989239552943	21	1.36856421426791	0.0199444407240044	0.0677307852774914	308	M73
adipose	M322	NA	35	BTAF1,NKTR	BTAF1	-0.0712040250735106	0.0482535038735046	0.0816597757859309	0.00511887122637453	0.887593141360716	0.926025009337159	10	0.7	0.965863838003908	1	14	1.1	0.38798294446921	0.955276278862669	27	1.35739226149838	0.0102477749298617	0.0411537628135716	309	M82
adipose	M403	GO_REGULATION_OF_CELL_MATRIX_ADHESION	38	PRKAR1A	HBP1,PRKAR1A	-0.0351093240610708	0.330572471583125	0.448444157161022	0.121270944360175	0.000776281506909364	0.00153436891600054	16	1	0.560461305658823	1	15	1.1	0.40410458668194	0.98543094390873	25	1.15762010605368	0.170768059492397	0.316515157887006	310	M117
adipose	M5	GO_POLY_A_RNA_BINDING	1162	SETD2,PRKDC,C10orf118,ESCO1,ARHGAP21,CDC27,BAZ1B,DDX6,CEP350,CRCP,CPED1,CPNE3,MIER1,NFIX,ZKSCAN1,TPR,BCLAF1,EFCAB14,IQGAP1,BOD1L1,CDC73,ARGLU1,SIKE1,EIF4G1,ATXN7L3B,AIDA,EHBP1,MIS18BP1,ZFR,ITGB1,UFL1,ITSN2,RLF,FAM73A,RAD23A,GHR,DICER1,MAP4,ACADM,IFI16,KIAA1109,GPATCH8,KRAS,LMAN1,DMD,TBC1D16,SH3KBP1,MOB1A,UACA,WASL,OSBPL8,USO1,MBNL2,SON,KLHDC1,CTDSPL2,YME1L1,TBC1D23,KMT2C,UBL3,SAFB2,ITCH,SMC3,PDCD7,ASPH,MAGI2,AGO2,MIB1,FGF2,SMAD2,HSDL2,USP33,EIF3L,CSNK1A1,ZNF345,SLC16A7,BMPR2,MPDZ,QSER1,XRN1	SETD2,PRKDC,C10orf118,CDC27,CPNE3,IQGAP1,WASL	-0.0908714924202877	0.0116455685498853	0.0215060499497882	0.117075949313566	0.00117852182965599	0.00224184979626289	440	0.9	0.998855419830192	1	383	0.9	0.994570160621084	1	728	1.10238907448775	1.78658040284987e-05	0.000226002420960509	311	M2
adipose	M285	NA	245	MPLKIP,CHMP5,MICU2,CETN3,GABARAPL2,PDCD10,TMEM128	MPLKIP,CHMP5	-0.120258885399075	0.00082648351549044	0.00178718230272719	0.123293350810089	0.000631766439911915	0.00127869527438172	91	0.9	0.950236297209581	1	82	0.9	0.84593034813349	1	131	0.940838022520039	0.871612262493826	1	312	M71
adipose	M21	GO_CELL_CYCLE	159	ZKSCAN1,TPR,SIKE1,ATXN7L3B,RLF,KLHDC1,CTDSPL2	TPR,GPBP1,CTDSPL2	-0.129869057471001	0.000302467199693496	0.000698851155456207	0.153219053332614	2.08065835833007e-05	4.96609966658027e-05	51	0.8	0.996336163639653	1	42	0.7	0.997151451189716	1	85	0.940657344038591	0.827199750077825	1	313	M5
adipose	M71	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	325	MPLKIP,CHMP5,GOLPH3,MICU2,CETN3,GABARAPL2,ATP6V0E1,P14*,CLTA,PDCD10,UBL5,COX20,DCAF13,TMEM128	MPLKIP,CHMP5,RAB10	-0.111113789273827	0.0020161708048323	0.00416400990712303	0.112797433372905	0.00177987337062516	0.00327496700195029	115	0.8	0.994493510519805	1	104	0.9	0.957619745425423	1	174	0.942053432766395	0.897025661559237	1	314	M11
adipose	M89	NA	51	GOPC,SHPRH	GOPC	-0.123745936450371	0.000578568060235322	0.00127284973251771	0.108956142343593	0.00254752801128427	0.00463686753133035	21	1	0.60456326273257	1	19	1	0.500684704532944	1	34	1.17305504080107	0.0995625156189808	0.219994030144997	315	M11
adipose	M338	NA	44	GOPC,SHPRH		-0.127803558817377	0.000377645279805649	0.00086465389855954	0.113147800306984	0.00172166554623012	0.00317942615471693	17	0.9	0.729064672486104	1	16	1	0.557333303046116	1	29	1.15972486988287	0.143215878931354	0.279796273124576	316	M89
adipose	M703	GO_IMMUNE_RESPONSE	38	BCL11A,MS4A1,POU2AF1		0.091338092904502	0.0112218408011579	0.0207994558439045	-0.130930942553995	0.000282225292078977	0.000597514635112814	16	1	0.560461305658823	1	10	0.7	0.930847159854814	1	19	0.8797912806008	0.844935837210964	1	317	M448
adipose	M238	GO_EPIDERMIS_DEVELOPMENT	14	DAPL1,TCHH		0.13696325633231	0.000137634185143267	0.000325434101320061	-0.145585066710739	5.3076081406993e-05	0.000121522611728228	4	0.7	0.90499904387649	1	2	0.4	0.983990956169399	1	2	0.251368937314514	0.999849125557096	1	318	M50
adipose	M50	GO_INTERMEDIATE_FILAMENT	28	KRT85,TCHH		0.120691512352836	0.000791108268122676	0.00171802911446384	-0.135073991678695	0.000178935135571284	0.00039026370085806	6	0.5	0.993836563902471	1	4	0.4	0.997625740928985	1	4	0.251368937314514	0.999999511499276	1	319	M10
adipose	M225	GO_TRNA_METABOLIC_PROCESS	10	TSSC1		0.117487788717215	0.0010901069647124	0.00232740136769821	-0.102796141358818	0.00442590765849353	0.00784336464447577	4	1	0.668429650127655	1	4	1.1	0.523343830425799	1	6	1.05574953672096	0.552033833009241	0.780248937158313	320	M48
adipose	M88	NA	42	DTWD1,GLT8D1	GLT8D1	-0.109672194464572	0.00230728124990088	0.00468869201787086	0.125048589573401	0.000527020347402478	0.00107529151526473	15	0.8	0.83955282354277	1	14	0.9	0.712280308548505	1	27	1.13116021791531	0.206806480624484	0.36846506759151	321	M11
adipose	M397	NA	22	HTRA2		-0.0917598772421605	0.010850630081957	0.0201853633142288	0.131602540603206	0.000262362939800008	0.000557796838398335	8	0.9	0.774226546719016	1	7	0.9	0.743148360736491	1	16	1.27969640814662	0.0966252758391118	0.214440305151713	322	M116
adipose	M76	NA	166	PAIP1,PSMA2,ANKRD13C,MSANTD4,NNT,C10orf88	PAIP1	-0.0873143520699943	0.0153688428318874	0.0278732418384767	0.12777462471065	0.000395866909479442	0.000834619400819158	56	0.8	0.988950145386809	1	42	0.7	0.999155211553301	1	89	0.943390650282785	0.821198646201604	1	323	M11
adipose	M148	GO_REGULATION_OF_TRANSLATIONAL_INITIATION	109	ZKSCAN1,TPR,SIKE1	TPR,GPBP1	-0.110205598606541	0.00219536190312063	0.00447924646362515	0.12759879124949	0.000403310091756189	0.000846783844102205	26	0.6	0.99997893801497	1	23	0.6	0.999818571075054	1	53	0.855576841685181	0.966027952696808	1	324	M21
adipose	M235	NA	32	TMEM216	ZMYM6NB	-0.0995965127413241	0.00567343689798086	0.0110413810399166	0.122651531872974	0.000674672024724614	0.001354698589328	9	0.7	0.96504437021639	1	10	0.9	0.782236332992802	1	24	1.3196869209012	0.0264885439728093	0.0822282407990278	325	M49
adipose	M671	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	32	TREML1,TMEM40		0.0419547867377128	0.24490304502862	0.34232304084111	-0.114915623492554	0.00145373222492559	0.00272440187337906	14	1	0.491181730268928	1	5	0.4	0.997443582421534	1	14	0.7698173705257	0.952265073387233	1	326	M444
adipose	M234	NA	17	NEDD8		0.0786644677929049	0.0290588452126507	0.0508781165314923	-0.124255677157543	0.000572160090544796	0.00116270283460107	7	1	0.620765070193415	1	5	0.8	0.799845631572749	1	8	0.828038852330164	0.854984419593946	1	327	M49
adipose	M489	NA	91	ZKSCAN1,TPR	TPR,GPBP1	-0.102574355112765	0.00438269512915266	0.00873088084783956	0.121131041501863	0.000787333174958123	0.00155015792423662	21	0.5	0.999956170020648	1	20	0.6	0.998971761526306	1	45	0.870123244550241	0.936589427110043	1	328	M148
adipose	M401	NA	49	IST1,GALNT11,HARS2	IST1	-0.0583916144758052	0.105436330511338	0.168299000753114	0.11566304972189	0.00135244768878825	0.00255350197957782	21	1	0.51056905169884	1	14	0.8	0.902653614514169	1	28	1.00547574925806	0.542496302721652	0.780248937158313	329	M117
adipose	M25	NA	92	LMAN1,YME1L1,TBC1D23,UBL3,PDCD7,CSNK1A1	YME1L1	-0.0555373516427994	0.123613053450191	0.192456015525528	0.102205102374778	0.0046599835909663	0.00815900241186487	39	1	0.515636693396004	1	28	0.8	0.903882211824632	1	53	1.01367256243136	0.483834879648744	0.705534435453211	330	M5
adipose	M291	NA	91	SBF2,FUBP3	SBF2	-0.0808890834806491	0.0247929533825422	0.0437116181587678	0.104078077186587	0.00395435919910224	0.00704544279840046	32	0.8	0.926934074944645	1	22	0.7	0.995432835066479	1	57	1.10215610976364	0.155036428651151	0.299421499608712	331	M72
adipose	M798	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	17	MPZL3		0.0508246118396148	0.15885137215566	0.235714939327753	-0.11138116989413	0.00203403050739381	0.00371559363444501	8	1.1	0.427614098839959	1	3	0.5	0.974738077726829	1	14	1.44906799157779	0.0262211771537092	0.0822282407990278	332	M722
adipose	M459	PID_AP1_PATHWAY	11	EGR1	ZFP36	0.0584762131665324	0.104931765177922	0.168023649303888	-0.119107522690876	0.000964367563955047	0.00186982369413543	5	1.1	0.524399500084085	1	4	1	0.612042869586799	1	2	0.319924102036654	0.998502339333795	1	333	M129
adipose	M797	NA	12	MSRB1,ICAM3		-0.124469526650055	0.0005366783743309	0.00118584828563946	0.0826908582595413	0.0221786417078353	0.0351799144331181	3	0.6	0.936533579423143	1	3	0.7	0.870563042613372	1	12	1.7595825612016	0.00113207886329108	0.00734399877981139	334	M722
adipose	M464	NA	12	ACTC1		0.0848726343514714	0.0184955422993437	0.0333051402258644	-0.11982882853791	0.000897422607124317	0.00175326578843592	2	0.4	0.986165804995095	1	2	0.5	0.965453481648639	1	2	0.293263760200267	0.999298981143623	1	335	M131
adipose	M722	GO_IMMUNE_SYSTEM_PROCESS	143	CMTM2,MXD1,MPZL3,TMEM71,KIAA1551,TREM1,VNN3	KIAA1551,ICAM3	0.00458551977425197	0.898911145789184	0.938467869679986	-0.0611681055068313	0.0909050059026944	0.131799234919093	48	0.8	0.985232364111892	1	19	0.4	0.999999999869845	1	99	1.21817254237034	0.00151782640645318	0.00914309716268226	336	M461
adipose	M150	NA	24			-0.081593314682129	0.023560551902073	0.041977603036792	0.0966060664192539	0.00749795247619356	0.0127742894038853	10	1	0.593427876912063	1	6	0.7	0.918527737601725	1	16	1.17305504080107	0.223048028091919	0.387298907642264	337	NA
adipose	M69	GO_RNA_PROCESSING	177	NDUFB6,TOMM6,TCEB1,POLR2K,FBXO8,BRK1,MKKS	NDUFB6	-0.0585497589601178	0.104494677916571	0.167854942938999	0.0859704337509273	0.0173907365749279	0.0279355958949635	62	0.8	0.977269912195462	1	63	1	0.613859289114075	1	109	1.08358474107895	0.113558075374529	0.243476212455557	338	M11
adipose	M524	GO_NCRNA_PROCESSING	35	NHP2		0.09877063395846	0.00608749205997884	0.0117567594746156	-0.0436033612844431	0.228353800019418	0.299344618678304	12	0.8	0.866221808103938	1	11	0.9	0.781645085086612	1	28	1.40766604896128	0.00356615857535923	0.0186028478261007	339	M213
adipose	M724	NA	12	HNRNPUL2		-0.0531346673422445	0.140731476901536	0.212567544215454	0.0873524552713749	0.0156610700980837	0.0253178960691065	5	1	0.619643349127959	1	5	1.1	0.456848776438627	1	6	0.8797912806008	0.780116065227744	1	340	M470
adipose	M116	NA	58	HTRA2,BMS1,SZT2	BMS1	-0.0578075194607379	0.108972617904181	0.171776151587275	0.10775026252894	0.00284466390971583	0.00515913956385739	15	0.6	0.996629783895817	1	12	0.6	0.996861881967112	1	40	1.21350521462179	0.0397277340249287	0.108076523745236	341	M12
adipose	M461	GO_IMMUNE_SYSTEM_PROCESS	161	CMTM2,MXD1,MSRB1,CLEC4E,MPZL3,TMEM71,KIAA1551,TREM1,BAZ1A,VNN3	KIAA1551,ICAM3	-0.00409434269353935	0.909690212294373	0.939394382491741	-0.056453785260531	0.118730202942556	0.169232345602629	50	0.7	0.998513907988544	1	23	0.4	0.999999999909809	1	108	1.18034109695511	0.00486138633811404	0.0232062404442048	342	M130
adipose	M308	NA	99	PAIP1,NNT	PAIP1	-0.0624289578650594	0.0834147014716317	0.136594948040924	0.102737347045243	0.00444870682404061	0.00784336464447577	28	0.7	0.998417222806391	1	20	0.6	0.999849323336752	1	54	0.959772306109963	0.713991364243924	0.968578097338942	343	M76
adipose	M588	REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	15	TMED2		0.0960535137909409	0.00764824723949019	0.0146038230308756	-0.054523744985488	0.131885731720994	0.186930476893061	5	0.8	0.827759409101974	1	5	0.9	0.688684524173509	1	12	1.40766604896128	0.0566844882819294	0.144132417440484	344	M353
adipose	M29	GO_REGULATION_OF_BLOOD_CIRCULATION	18	BMPR2	GOLIM4	0.0890209009890924	0.0134689001569783	0.0246038392759243	0.0143836059849824	0.691219324245373	0.770389819533389	3	0.4	0.994910665337243	1	7	1.1	0.500168951475399	1	14	1.36856421426791	0.0564900765457624	0.144132417440484	345	M5
adipose	M677	NA	28	SPATA13,USP15		0.0616217152393261	0.0874918204073723	0.142350035775339	-0.0891842727234879	0.0136022154725456	0.0222741780877284	9	0.8	0.897182195420911	1	7	0.7	0.930026445970899	1	21	1.3196869209012	0.0373230088723204	0.104119662703414	346	M445
adipose	M648	NA	16	TMEM222		-0.0587379736330872	0.103382676876809	0.166597562100845	0.0896559406222732	0.0131123496348308	0.0216118857173434	6	0.9	0.730227718240098	1	3	0.5	0.964458424095957	1	7	0.7698173705257	0.904198184791494	1	347	M396
adipose	M816	NA	12	MXD1,GCA		0.0570251031402374	0.113855538355975	0.17891584598796	-0.0822943216399681	0.0228287482221575	0.0360979581262865	4	0.8	0.816277214950563	1	3	0.7	0.870563042613372	1	7	1.02642316070093	0.578593779624831	0.810047257816429	348	M795
adipose	M731	NA	11	CHP1,SPTBN1		-0.0550174186299272	0.127172667007857	0.195590788771963	0.0859198682289032	0.0174570743268316	0.0279534164853696	4	0.9	0.750732593009695	1	3	0.7	0.82533226100025	1	7	1.11973435712829	0.445932925161703	0.661706921207689	349	M473
adipose	M163	NA	10		STAG2	-0.0854429691010126	0.0177192954734587	0.0320212982484647	0.0592232962932062	0.101673572870681	0.146572159181096	4	1	0.668429650127655	1	3	0.8	0.7671624269784	1	6	1.05574953672096	0.552033833009241	0.780248937158313	350	M27
adipose	M20	GO_POLY_A_RNA_BINDING	662	SETD2,PRKDC,C10orf118,ESCO1,ARHGAP21,CDC27,BAZ1B,DDX6,CEP350,CRCP,CPED1,CPNE3,MIER1,NFIX,BCLAF1,IQGAP1,BOD1L1,CDC73,ARGLU1,EIF4G1,AIDA,EHBP1,MIS18BP1,ZFR,ITGB1,UFL1,RAD23A,GHR,MAP4,KRAS,DMD,TBC1D16,SH3KBP1,UACA,WASL,OSBPL8,SAFB2,SMC3,ASPH,EIF3L,XRN1	PRKDC,CPED1,CPNE3	-0.0500337054221422	0.165444141005151	0.244779927919902	0.071364489570774	0.0484804291954745	0.0723631185041595	243	0.9	0.99818596017026	1	214	0.9	0.988175375846863	1	429	1.14027329117143	1.24279139618006e-05	0.000165487485912397	351	M5
adipose	M74	NA	95	NSMAF,WDR11,SPIDR,SS18L1	PHF6	0.0544019391697059	0.131488735228104	0.201449173053448	-0.076265954516132	0.03494155359138	0.0532542955338503	27	0.7	0.997920520938458	1	22	0.6	0.998030552000323	1	56	1.0372276150241	0.3786261541683	0.577062753039639	352	M11
adipose	M420	BIOCARTA_AKAP13_PATHWAY	21	RAD23B	PICALM	0.0958749194755313	0.00776239146952096	0.0147660529457805	-0.00157387030066899	0.965334892999723	0.973026804497729	7	0.8	0.84948347189244	1	8	1	0.516666266400684	1	14	1.17305504080107	0.24732157882346	0.418544210316625	353	M120
adipose	M454	NA	44	PHOSPHO1,FKBP8		0.0433301035918121	0.229761942907365	0.325656983504557	-0.0921123153119604	0.0108046081161575	0.0181030851217738	9	0.5	0.999305424317033	1	4	0.2	0.999993695661899	1	11	0.4398956403004	0.999995755588499	1	354	M129
adipose	M72	NA	206	KTN1,SBF2,GOLGA4,SERINC1,FUBP3,ARMCX3,PCYOX1,VPS26A,HPS4	SBF2	-0.0581693737021223	0.106770979510913	0.168831611351631	0.0820304910365844	0.0232703863344127	0.0366816681782331	67	0.8	0.998136224052631	1	52	0.7	0.999770468878065	1	131	1.11895784231752	0.0280677054871041	0.0845372558123493	355	M11
adipose	M313	GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	96	RECQL	RECQL	0.0522113364401102	0.147773896513618	0.220571066772538	-0.0770233249854209	0.0331682035705528	0.0507042628601199	27	0.7	0.998370438835563	1	23	0.7	0.996738396192605	1	55	1.00809417568842	0.506674116200859	0.736715812636881	356	M78
adipose	M405	NA	23	DDHD2	DDHD2	-0.0384702459163267	0.286348416696458	0.39372907295763	0.0790768641434355	0.0287420080275717	0.0446118284108935	8	0.8	0.820684399825324	1	1	0.1	0.999969807980386	1	15	1.14755384426191	0.276259662297747	0.448036503598269	357	M117
adipose	M78	GO_MRNA_PROCESSING	109	RECQL,HNRNPA2B1	RECQL,SOCS4	0.0522982350797075	0.147099859704688	0.220214582871516	-0.0783554376789356	0.0302353941178492	0.0465018523514641	29	0.6	0.999735696065174	1	26	0.7	0.998200210252877	1	63	1.01700643445597	0.459004202783332	0.67516315874525	358	M11
adipose	M335	NA	15	SENP7	N4BP2L1	-0.0903002639763284	0.012183556143909	0.0224177433047926	0.0339344508000989	0.348596183374577	0.431930466430552	2	0.3	0.99671290199034	1	4	0.7	0.853988313621348	1	12	1.40766604896128	0.0566844882819294	0.144132417440484	359	M86
adipose	M361	NA	18	CELF3,LHFPL4	CELF3	0.0741071256779537	0.0397944717601703	0.0680270361846155	-0.0632073313922454	0.0806170611525038	0.117896627003373	4	0.5	0.978096380860191	1	3	0.5	0.982148455884237	1	6	0.586527520400533	0.987778505747793	1	360	M100
adipose	M269	NA	15	KIF6,MYH7B		0.0393773326081552	0.275130004122687	0.381413101605697	-0.0900259950071472	0.0127389856667317	0.0211341860569384	2	0.3	0.99671290199034	1	0	0	1	1	5	0.586527520400533	0.982044250691923	1	361	M65
adipose	M65	NA	23	KIF6,MYH7B		0.0386862571142127	0.283649321057037	0.391080535299348	-0.0892660245613748	0.0135161706659462	0.0222051375226258	2	0.2	0.999938328801342	1	0	0	1	1	6	0.459021537704765	0.999337655239105	1	362	M10
adipose	M795	NA	16	MXD1,GCA		0.048982339652047	0.174523437937655	0.255227917908824	-0.0809449070410908	0.02516637813555	0.0393030473351491	4	0.6	0.953417579773536	1	3	0.5	0.964458424095957	1	10	1.099739100751	0.423472749358415	0.639633466195099	363	M722
adipose	M219	NA	38	CDK4,MANBAL	CDK4	-0.00485583605060381	0.892986754678874	0.937450825451266	0.0908267877641006	0.0119630210378736	0.0199121337011974	12	0.8	0.932103289447351	1	5	0.4	0.999668662259506	1	24	1.11131530181154	0.268053348960337	0.446167745308983	364	M48
adipose	M133	GO_NUCLEOPLASM_PART	167	FKBP2,HNRNPUL2,FAM134C,HNRNPF,PMVK,MAP4K4,CHP1,SPTBN1,SLC12A4,ZNF428	FAM134C,MAP4K4,ZNF428	-0.00869548897754348	0.8096306197029	0.875369858054845	0.0566296723294534	0.117584287679594	0.168072456400776	65	0.9	0.818007536830877	1	56	0.9	0.801166903413229	1	108	1.13793363239385	0.0233141197750939	0.077104213112402	365	M18
adipose	M141	GO_CELLULAR_RESPONSE_TO_STRESS	224	SETD2,PRKDC,ARHGAP21,BAZ1B,CPED1,CPNE3,NFIX,EIF4G1,ZFR,SH3KBP1	BAZ1B,CPED1,CPNE3,ZFR	-0.0461279716785214	0.201037795962987	0.289815170248636	0.0755462569019743	0.036700932609069	0.0557677834840507	75	0.8	0.996727809497954	1	72	0.9	0.919459869082876	1	146	1.14687077649747	0.00637536596415529	0.0290624790798431	366	M20
adipose	M398	NA	36	BMS1,SZT2		-0.0278132028315261	0.440896441772721	0.570571865823521	0.0811991686588596	0.0247107285446883	0.0388311448559388	7	0.5	0.998902258136609	1	5	0.4	0.999337143177704	1	24	1.17305504080107	0.152774385795974	0.296668770234743	367	M116
adipose	M70	GO_PROTEIN_SUMOYLATION	206	STXBP3,ADSS,MED23,MYSM1,MORC3,7-Mar,TDG,PCNXL4,SECISBP2	STXBP3	-0.065863267803121	0.0677530019960724	0.112773088848726	0.0396634051681595	0.273221963815152	0.350000794153081	60	0.7	0.999958336615022	1	60	0.8	0.988677127016045	1	120	1.02499955021452	0.366769125170467	0.56214488335795	368	M11
adipose	M407	NA	14	SETD3		-0.0108952915026198	0.762766517546396	0.841474994363736	0.0731413590662745	0.0431359419376317	0.0647679128203016	5	0.8	0.771624420361732	1	2	0.4	0.983990956169399	1	6	0.754106811943543	0.906966568413684	1	369	M117
adipose	M373	NA	10	NFIB		-0.029909507657445	0.407221979396114	0.536806322323398	0.0732913535858859	0.0427084639864318	0.064316913027186	2	0.5	0.964907534837084	1	0	0	1	1	7	1.23170779284112	0.306259749067956	0.486488931030651	370	M108
adipose	M27	NA	40	ITCH,MIB1,SMAD2	DNAJB14,ITCH	-0.058206172884045	0.106549066490824	0.168831611351631	0.052431876277251	0.147388050324866	0.206002173024436	14	0.8	0.857597529394078	1	10	0.7	0.955203052770435	1	26	1.14372866478104	0.188806129123029	0.342422585434597	371	M5
adipose	M120	BIOCARTA_AKAP13_PATHWAY	55	PICALM,NUCKS1,TM9SF3,RAD23B,TOMM20	NUCKS1,TOMM20	0.0542079943384085	0.132872006243447	0.202418674620586	0.0311921055010952	0.388946262769722	0.474233274605975	22	1	0.671121091410821	1	21	1	0.440061256525635	1	35	1.11973435712829	0.188779119094798	0.342422585434597	372	M13
adipose	M422	GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	17	TOMM20		-0.0121339651087014	0.736743249718118	0.821127939113145	0.0671518709722268	0.0633983282539755	0.0943516296956224	7	1	0.620765070193415	1	3	0.5	0.974738077726829	1	8	0.828038852330164	0.854984419593946	1	373	M120
adipose	M604	GO_NAD_BINDING	11	ALDH9A1	ALDH9A1	-0.0198042683055746	0.583206425250068	0.694358708650669	0.0752331071570457	0.0374896605625687	0.0567957133073646	5	1.1	0.524399500084085	1	3	0.7	0.82533226100025	1	9	1.43965845916495	0.0820111905585487	0.189487043025688	374	M371
adipose	M43	NA	52	PEAR1,PTPRB	PODXL	0.044372545560291	0.218736937928882	0.312007685390693	-0.0136936472770986	0.705322163704571	0.782660120251125	17	0.8	0.936596996317644	1	19	1	0.542488430448457	1	37	1.25201066854729	0.0240748803475576	0.079103178284832	375	M7
