tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logSi.Rho	logSi.Pval	logSi.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	logSi.All.Overlap.Size	logSi.All.FE	logSi.All.Pvalue	logSi.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M653	GO_ARYL_SULFOTRANSFERASE_ACTIVITY	22	CYBASC3	CYBASC3	0.389276783325262	1.65492093674437e-10	7.84989046101754e-10	-0.371569316206963	1.80022103646229e-09	1.05512823212044e-08	-0.318036011733616	8.41625486215039e-07	7.51852101018768e-06	13	2	0.00438445920663383	0.0189691759756068	15	1.9	0.00223361659212453	0.0101363748263488	11	3	0.000321168709835508	0.00165172479343976	4	0.868758380262805	0.705894476804362	1	166	M250
adipose	M765	NA	16	LOC647081		0.383895025933268	3.08355510211246e-10	1.41263720917289e-09	-0.323468410800278	2.12905197593149e-07	9.05691951666093e-07	-0.232764089268904	0.000371096524477229	0.00149554689563756	10	2.1	0.00721035767705961	0.030351453258408	14	2.4	3.3722878083628e-05	0.00019599899262099	8	3	0.00216744904530079	0.00987325230833903	5	1.4931784660767	0.230317682644228	0.731360164170999	167	M384
adipose	M812	NA	16	LOC728139		-0.320453049948143	2.11338311737475e-07	7.16945158805613e-07	0.28839743724033	4.25796513196211e-06	1.43538950360484e-05	0.232233337858492	0.000383068011954261	0.00153227204781704	10	2.1	0.00721035767705961	0.030351453258408	11	1.9	0.00810683184192457	0.0339179157029004	6	2.2	0.0380554820563908	0.14171811913702	2	0.597271386430678	0.877881108080282	1	168	M477
adipose	M274	NA	10	PRNPIP,ERI3		0.31592999078488	3.19081677071033e-07	1.04925017736241e-06	-0.287978222108989	4.40295614040271e-06	1.47499030703491e-05	-0.191889818243131	0.00348355157970443	0.0101477372104433	7	2.3	0.0106892193277786	0.0441857703832082	6	1.7	0.108684812748043	0.364347141554244	3	1.8	0.225641528938934	0.682014245364296	3	1.43345132743363	0.350368603238772	0.89427414921896	169	M42
adipose	M328	NA	24	RSBN1		-0.319702115880685	2.26405944443537e-07	7.58459913885848e-07	0.32779076065929	1.43206560706523e-07	6.29169807694232e-07	0.235828734726976	0.000308499126990376	0.0012918400942722	13	1.8	0.0116464571749514	0.0478149016272047	15	1.7	0.00763537748589067	0.0320287486886405	7	1.7	0.0918128643631694	0.314340140303711	5	0.995452310717797	0.584877282446933	1	170	M65
adipose	M177	GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	29	POLR2I,LOC730098	POLR2I	-0.413517268939924	8.69271688345628e-12	5.23516432531749e-11	0.299827499032938	1.67365104987368e-06	5.90182212323878e-06	0.233034890871428	0.000365123146583066	0.00148996088725125	15	1.7	0.0118091220643051	0.0484003439576957	21	2	7.56763196144355e-05	0.000423915377778069	9	1.9	0.0416550327077593	0.154453403368356	6	0.988587122368019	0.585750875630232	1	171	M26
adipose	M50	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	58	CDH5,AIF1L,GPR116	GPR116	-0.276604799299716	8.68963893394429e-06	2.43855836052049e-05	0.261802268071451	3.20980323694458e-05	9.77530985796757e-05	0.196665594410048	0.00273868366421626	0.00820075108391013	26	1.5	0.0121730580409169	0.0498073214498584	31	1.5	0.00515121096316888	0.0221474524833571	16	1.7	0.0253099862509692	0.0973647317979868	18	1.48288068355203	0.0460699597944214	0.392502204177881	172	M8
adipose	M304	NA	58	ANKRD38,PMEPA1,KANK4,TPST2	PMEPA1,KANK4	0.144031354955811	0.0224651882461567	0.0381913132539969	-0.231732853501582	0.000246273322045819	0.000650258623726893	-0.18664198900952	0.00450932753603286	0.0125885393714251	26	1.5	0.0121730580409169	0.0498073214498584	20	1	0.649908004848824	1	13	1.3	0.159875671641232	0.508063399207708	15	1.23573390296002	0.2186718134279	0.728000571412139	173	M55
adipose	M679	NA	17	C20orf24,LOC644563		0.27350923582204	1.10428320552973e-05	3.06681760706701e-05	-0.365636212824067	3.38947051209478e-09	1.87294453039464e-08	-0.237858513587424	0.000272606832754469	0.00115966081235234	10	2	0.0128322502479453	0.0522827493210205	9	1.5	0.11787302648948	0.391341692901067	7	2.5	0.0148056694616707	0.059568431595579	5	1.40534443866042	0.273982268052421	0.798122259109227	174	M301
adipose	M471	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	22	RPL4		-0.312452699327485	4.35976616286069e-07	1.39097301386508e-06	0.240106272658651	0.000143235225035551	0.000397793163829303	0.222404078234639	0.000680803590954674	0.00253410225522018	12	1.8	0.0142026459791693	0.0573335265301361	15	1.9	0.00223361659212453	0.0101363748263488	9	2.4	0.00618606300925262	0.0262458821078581	0	0	1	1	175	M135
adipose	M278	GO_COENZYME_CATABOLIC_PROCESS	27	BOP1		0.317861018308525	2.67839232174443e-07	8.91688375437898e-07	-0.302359719662829	1.35344215179195e-06	4.83629995573658e-06	-0.207350172756626	0.00156731170494162	0.0051538593487651	14	1.7	0.0144388948404187	0.0581898318380785	15	1.5	0.0305751667422882	0.11586378976025	8	1.8	0.0682626213589243	0.240364149952884	6	1.06181579809898	0.509697234882929	1	176	M42
adipose	M403	NA	15	SLC38A6,BCAS2		0.366703227148874	2.08992662489938e-09	8.68372613136487e-09	-0.239552828066986	0.000148547890837347	0.000410420976746484	-0.18401634797084	0.00511838560139399	0.0139972177670775	9	2	0.015399496289119	0.0616491038163567	12	2.2	0.000664485013255318	0.00325759726010534	4	1.6	0.232565275036632	0.700308918087837	6	1.91126843657817	0.0737063190957653	0.470316512325359	177	M91
adipose	M782	GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION	15	CNBP		-0.353547651545657	8.39148198233591e-09	3.25416254073891e-08	0.275120410320985	1.19830954837977e-05	3.80055572740566e-05	0.209021349130672	0.0014326927890414	0.00477351893346295	9	2	0.015399496289119	0.0616491038163567	12	2.2	0.000664485013255318	0.00325759726010534	3	1.2	0.469176814642939	1	2	0.63708947885939	0.853342474343894	1	178	M415
adipose	M581	NA	15	ATP6AP1,C1orf85		0.289788454297068	3.03019979818131e-06	8.73218866572679e-06	-0.314227135703038	4.86964461371812e-07	1.91921287717126e-06	-0.163350584875495	0.013119066838802	0.0319628173890812	9	2	0.015399496289119	0.0616491038163567	11	2	0.00375776398140941	0.0164346812749946	3	1.2	0.469176814642939	1	1	0.318544739429695	0.970518251787376	1	179	M206
adipose	M598	GO_MULTICELLULAR_ORGANISMAL_MACROMOLECULE_METABOLIC_PROCESS	35	COL1A1,COL5A1,COL3A1,COL1A2		0.232999018014152	0.00019580964952608	0.000454346199766142	-0.255044036444463	5.18863187883816e-05	0.000153652303152334	-0.152863311885947	0.0203785971069779	0.0447660985628695	17	1.6	0.0161808663338533	0.0644562338517822	16	1.3	0.156953383925509	0.501087441467013	8	1.4	0.219650658278952	0.66928628020715	11	1.50171091445428	0.097022314780069	0.519032756919701	180	M220
adipose	M617	GO_PROTEINACEOUS_EXTRACELLULAR_MATRIX	13	DLGAP4,COL6A2,CERCAM		0.304187871170182	9.01136863772282e-07	2.77591585621806e-06	-0.314733418592427	4.65718701935627e-07	1.84907573509256e-06	-0.217257367996506	0.000911123427301552	0.0032997443042813	8	2	0.0183970138681879	0.0725058781863876	10	2.1	0.00328494245603421	0.0145514806316887	3	1.4	0.373163050443627	1	5	1.8377581120944	0.115823780311368	0.535185743507702	181	M228
adipose	M465	NA	13	HNRPA1P4,LOC729102	LOC729102	-0.272206579604969	1.22039846568071e-05	3.35453116720442e-05	0.203838923608491	0.00130616072015894	0.00304392237393562	0.151572441587576	0.0214772881286923	0.0466065847650975	8	2	0.0183970138681879	0.0725058781863876	9	1.9	0.0157204625039916	0.0627258156486811	0	0	1	1	2	0.735103244837758	0.790355429633345	1	182	M133
adipose	M474	NA	13	PPWD1,RPL22		-0.248984541204586	6.66464372595163e-05	0.000164619771295395	0.237358398091004	0.00017148129756112	0.000468948854554899	0.123234952947504	0.0620572850121714	0.113524589646839	8	2	0.0183970138681879	0.0725058781863876	8	1.7	0.0553406149786997	0.199822699593748	2	0.9	0.664734781896946	1	1	0.367551622418879	0.952825732029478	1	183	M136
adipose	M794	NA	146	FTHL3,FTHL8,LOC729009,FTHL11,FTHL2,FTHL12,TMSL3	FTHL3	-0.299957748388969	1.29562739441764e-06	3.87964404138467e-06	0.206157102666513	0.00114603137284181	0.0027060476468864	0.157953790097326	0.0165071071381582	0.0381040921790052	56	1.3	0.0192137360586758	0.0756011931052628	95	1.8	9.99678220567626e-13	1.20260542045342e-11	20	0.8	0.862655265437225	1	26	0.850907180668364	0.849709337601065	1	184	M452
adipose	M162	GO_MITOCHONDRION	18	PCCB	PCCB	-0.523622265109809	4.498845544771e-19	5.88141759023721e-18	0.33749559094984	5.74692270684068e-08	2.67856571379705e-07	0.273168280281552	2.6644845441777e-05	0.000145730991395841	10	1.8	0.0211910536094414	0.0829080637566467	14	2.2	0.000380555801415546	0.00193445857326511	7	2.3	0.0208007229664958	0.0815131499515644	5	1.32726974762373	0.319137053546402	0.886308086533012	185	M25
adipose	M276	NA	23	RANGAP1,DCTPP1		0.271619947938324	1.27638918779726e-05	3.48713525822071e-05	-0.261587420316639	3.25984610763596e-05	9.87162437114619e-05	-0.150453720213215	0.0224705357438933	0.0485653514464792	12	1.7	0.0216970379210708	0.084818890543959	11	1.3	0.16991137258644	0.535370647522527	4	1	0.550572323372905	1	5	1.0387328459664	0.543802101415288	1	186	M42
adipose	M633	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	11	HRC		-0.328204480534313	1.02671359472477e-07	3.62051636034525e-07	0.317934367975101	3.50593002755642e-07	1.44552191905403e-06	0.206342928908987	0.00165393856360437	0.00534042813308399	7	2.1	0.0218088350142807	0.0851179774343772	8	2	0.0150604984401533	0.0604424662856069	4	2.2	0.0960678383779122	0.326820347203842	1	0.434379190131403	0.924520559697338	1	187	M235
adipose	M385	NA	11	SQSTM1		0.234493676574898	0.000177583634320637	0.000415654270724285	-0.287718631200735	4.49508296561985e-06	1.49649967054176e-05	-0.157871908374159	0.0165639057419929	0.0381040921790052	7	2.1	0.0218088350142807	0.0851179774343772	7	1.8	0.0590962104111744	0.211014151756851	1	0.5	0.866049637019277	1	4	1.73751676052561	0.182218758241867	0.673340887205157	188	M82
adipose	M295	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	36	ESAM,CDH5,AIF1L	JAG2	-0.242357045286334	0.000105114921009856	0.000252652904310685	0.219724355446017	0.000518126354797931	0.0013099798404325	0.1732760308609	0.00845113209608024	0.0219893534150437	17	1.6	0.022233946123578	0.0863579356683898	20	1.5	0.0133924654076424	0.0544273404603764	12	2	0.0112341178027483	0.0462400889765	13	1.72545067191085	0.0258634680153559	0.30133628723801	189	M50
adipose	M452	NA	198	FTHL3,FTHL8,LOC729009,FTHL11,LOC284988,FTHL2,FTHL12,ANXA2P1,TMSL3,MED23,ZNF226,RBMS3	LOC729009	-0.299981653819111	1.29299237571724e-06	3.87964404138467e-06	0.201970191542243	0.0014499102674039	0.00332876608039703	0.160470913189639	0.0148420178864316	0.0356740878346518	73	1.2	0.0229788790834649	0.0888222056880084	122	1.7	2.25348826335563e-13	2.85323553344556e-12	28	0.8	0.857379615907607	1	40	0.965287089180894	0.627706531883092	1	190	M127
adipose	M493	NA	16	COX7C,ARPC1A,TBRG4	COX7C	-0.368637669733968	1.69445903902985e-09	7.15141767653543e-09	0.233913578367502	0.000214253517792184	0.000577084851942767	0.184432169010781	0.00501725597910989	0.0137910215630918	9	1.9	0.0259283887903381	0.0995848308316808	13	2.2	0.000292341699706253	0.00150991044901816	4	1.5	0.272071483880579	0.803226951187216	4	1.19454277286136	0.438994682371159	1	191	M157
adipose	M186	NA	16	SNCAIP	SNCAIP	0.357659385529979	5.47131724445595e-09	2.17231558742844e-08	-0.268566949161999	1.95863538150484e-05	6.06837320512481e-05	-0.129716433925947	0.0494329961976329	0.0942921208609652	9	1.9	0.0259283887903381	0.0995848308316808	12	2.1	0.00178091495390251	0.0082054763492127	3	1.1	0.514662660203483	1	6	1.79181415929204	0.0978028142703167	0.519032756919701	192	M28
adipose	M824	GO_MITOCHONDRIAL_PART	34	UQCRFS1	UQCRFS1	-0.412416101348331	9.98966178174481e-12	5.94939857223913e-11	0.224157958551424	0.000395503242976236	0.0010290763992003	0.20534752338277	0.00174382586000411	0.00556363488667977	16	1.6	0.0271235485248916	0.103762092057159	25	2	9.90053823641278e-06	6.12310210928913e-05	13	2.3	0.00218957773237274	0.00995525257395484	9	1.26480999479438	0.270735642727662	0.798122259109227	193	M513
adipose	M205	NA	37	LOC642590,M6PR,SMS		0.208335823682387	0.000897930138281246	0.00184402511156608	-0.240588773151166	0.00013874919700655	0.000387341508309952	-0.157362367289628	0.0169212038974864	0.0387596807224475	17	1.5	0.0298580305396519	0.113235172423963	15	1.1	0.343799554175544	0.983099614311099	0	0	1	1	8	1.03311807382604	0.523433122263842	1	194	M30
adipose	M132	GO_GLIAL_CELL_DIFFERENTIATION	24	PMP2,LOC285929	PMP2,LOC285929	-0.300413469366744	1.24626774097693e-06	3.7740085263482e-06	0.298236496991204	1.91058023525437e-06	6.69327454964929e-06	0.306709204449904	2.12779299140208e-06	1.56232471697468e-05	12	1.7	0.0317476186671902	0.120060029214545	12	1.4	0.115476072034056	0.384442078324558	10	2.5	0.00337040994166305	0.0149027108694616	3	0.597271386430678	0.904934593970749	1	195	M16
adipose	M400	GO_CELLULAR_RESPONSE_TO_ZINC_ION	14	MT1A	MT1X	0.225195982054978	0.000322812591110049	0.000714989871218952	-0.213023362808116	0.000771549447482221	0.00187977501750214	-0.153819256340758	0.0195966744562247	0.0437659062855685	8	1.9	0.0317571719066665	0.120060029214545	7	1.4	0.208558923223207	0.638786187700795	4	1.7	0.194627710757442	0.601848767111474	6	2.04778761061947	0.0533946498815157	0.407778359243586	196	M89
adipose	M189	NA	10			0.241045282238733	0.000114864223882142	0.000274853678575126	-0.204107382529138	0.00128661923290439	0.00301147558443998	-0.175754679408592	0.00754549848091065	0.0199230895850646	6	2	0.047705221426693	0.174605453840946	6	1.7	0.108684812748043	0.364347141554244	3	1.8	0.225641528938934	0.682014245364296	0	0	1	1	197	M29
adipose	M587	NA	10	GAS7,LOC284297		0.296583667677582	1.72377577650238e-06	5.07661437475426e-06	-0.249258867631954	7.74620818918012e-05	0.000224430680508138	-0.0796339218875737	0.228960983622191	0.338080130086761	6	2	0.047705221426693	0.174605453840946	6	1.7	0.108684812748043	0.364347141554244	2	1.2	0.516645786648883	1	2	0.955634218289086	0.651653619193232	1	198	M208
adipose	M153	NA	15	RBL2,TOR1AIP1,TSC22D1		-0.326805064242861	1.17139198127099e-07	4.10370001281864e-07	0.289867511840331	3.78461970664747e-06	1.29207398902105e-05	0.165109068870027	0.0121556172091736	0.0300249346733504	8	1.8	0.0504516583267206	0.183820845746299	8	1.5	0.1322320853355	0.430423468055637	3	1.2	0.469176814642939	1	3	0.955634218289086	0.636088783973301	1	199	M22
adipose	M226	NA	56	ROBO4,TINAGL1	EPHB4	-0.2476154810149	7.33000192752411e-05	0.000179400960417942	0.268822509155528	1.92192026943478e-05	5.98923990940141e-05	0.164893019504079	0.012270530226505	0.0301697440431499	23	1.4	0.0517760116128754	0.187936403326193	25	1.2	0.117730875524971	0.391138941826764	9	1	0.605663757937494	1	8	0.68259587020649	0.923164259148464	1	200	M34
adipose	M127	NA	262	FTHL3,FTHL8,LOC729009,FTHL11,LOC284988,FTHL2,FTHL12,ANXA2P1,TMSL3,CMPK1,LOC643357,ATF2,FBXO3,MED23,ZNF226,RBMS3	FTHL3	-0.306932062769907	7.09836164144247e-07	2.20700534730747e-06	0.207490529257357	0.00106230230110242	0.002530640148404	0.161471744613175	0.0142219766751214	0.0343377454858786	91	1.2	0.0568484176536288	0.204203362465055	148	1.6	1.20431352469936e-11	1.33861945694694e-10	35	0.8	0.941782470877552	1	60	1.09423765452949	0.235267142397658	0.741783460736145	201	M15
adipose	M89	GO_CELLULAR_RESPONSE_TO_ZINC_ION	18		MT1A,MTE	0.255078528634285	4.33472909300693e-05	0.000110114445206242	-0.233792247834296	0.000215927697140446	0.000578686228336394	-0.155713387768248	0.0181239517788098	0.0411628735315341	9	1.7	0.0601320356916186	0.214078922639386	10	1.5	0.0728318998227386	0.254779611852713	4	1.3	0.353553287716249	1	6	1.59272369714848	0.156579825768073	0.621679900827313	202	M13
adipose	M158	GO_COENZYME_A_METABOLIC_PROCESS	13	LOC100133972	AQP7	-0.45200425256505	4.83644826362015e-14	3.600467040695e-13	0.339325223143261	4.82097740902322e-08	2.28676450551898e-07	0.201680603322363	0.00211479619402132	0.00649383458616713	7	1.8	0.0628721978519477	0.223175483765854	10	2.1	0.00328494245603421	0.0145514806316887	5	2.3	0.0514755037627955	0.186986317885336	1	0.367551622418879	0.952825732029478	1	203	M25
adipose	M555	GO_IMMUNE_SYSTEM_PROCESS	72	ITK,IL7R,CD3D,GZMA,SLAMF6	ITK	0.257459964817896	3.65326427183937e-05	9.32452214145668e-05	-0.196349080959018	0.00197408082906345	0.00446458786657388	-0.130685203228965	0.0477441348266161	0.0917234991651118	28	1.3	0.067961980064829	0.239830718239016	40	1.5	0.000586200038775106	0.00290629906171748	9	0.7	0.870109818730098	1	12	0.796361848574238	0.850724004148333	1	204	M194
adipose	M220	GO_MULTICELLULAR_ORGANISMAL_MACROMOLECULE_METABOLIC_PROCESS	41	COL1A1,COL5A1,COL1A2	COL1A1	0.227718194660533	0.000275153787464642	0.000617081297410244	-0.246901588701104	9.09541347125352e-05	0.000260702760459459	-0.13407984189667	0.0422018056467117	0.082197867257111	17	1.4	0.0798134908376727	0.276396467911653	17	1.1	0.287604838584753	0.839325917321747	8	1.2	0.375777074325957	1	11	1.28194834160731	0.225202454998434	0.731360164170999	205	M33
adipose	M513	GO_MITOCHONDRIAL_PART	47	UQCRFS1	UQCRFS1	-0.402136386936252	3.57134414193836e-11	1.87670633341075e-10	0.218290559078536	0.000564773550175946	0.00140799359485724	0.185751648585921	0.00470812674479585	0.0130080202845906	19	1.3	0.0841708548818056	0.290028717107021	33	1.9	2.06245015533332e-06	1.37801378799556e-05	15	1.9	0.00762821814350815	0.0320265659915434	15	1.52494822067407	0.0519558717830186	0.407778359243586	206	M172
adipose	M41	GO_TUBE_DEVELOPMENT	25	ID3,SOX18,ID1	ID1	-0.213569595078267	0.000659048509213812	0.00139624506299843	0.235190572152203	0.000197352629687022	0.000534247522789109	0.128294355565151	0.0520020652507936	0.0978003753488609	11	1.5	0.0987301705446639	0.335168432587937	11	1.2	0.26642283238838	0.787997390215541	6	1.4	0.229328648485261	0.692291239232103	3	0.573380530973451	0.919368646905594	1	207	M8
adipose	M801	GO_MUSCLE_SYSTEM_PROCESS	120	KCNMB1,ACTG2,RPESP,CNN1,SCRG1,CSRP1	MYH11	-0.204316675808453	0.00113298677120966	0.0022830109374751	0.175314558652498	0.00583197559750749	0.0119767774722759	0.219657094401386	0.000796025036094857	0.00292239328319756	43	1.2	0.100713559220334	0.340941901529046	44	1	0.484409960949172	1	40	2	6.31598746966159e-06	3.96722962938119e-05	31	1.23436086529007	0.114158421951141	0.535185743507702	208	M458
adipose	M406	NA	17	SP3		-0.107212059671502	0.0900813410466368	0.133380107185075	0.248316036677909	8.26155539787469e-05	0.000238074929745206	0.190599934471546	0.00371394979650892	0.0107025650049934	8	1.6	0.105475712940946	0.355317625158606	4	0.7	0.913102930511094	1	4	1.4	0.312577913933685	0.902919674740178	1	0.281068887732084	0.981576469720524	1	209	M92
adipose	M130	GO_MUSCLE_SYSTEM_PROCESS	176	KCNMB1,ACTG2,RPESP,CNN1,RERGL,ACTA2,CACNA1H,MUSTN1,SCRG1,PLN,CSRP1,MYH11,TPM2	MYH11	-0.180444637378987	0.0041295673556775	0.00771236272697958	0.153923300392865	0.0156785445815881	0.0289782755025214	0.206192976837644	0.00166720289386297	0.00535102246173984	61	1.2	0.105664888727676	0.355706506086748	61	1	0.683458460108893	1	50	1.7	6.7842941868713e-05	0.000384124825791868	47	1.27598887101099	0.0386633037502264	0.363570715967041	210	M16
adipose	M172	GO_MITOCHONDRIAL_PART	78	ATP5B,UQCRFS1,ATP5A1	UQCRFS1,LOC642780	-0.406527017605558	2.08366577735407e-11	1.15138645016678e-10	0.214407578924487	0.000711324431513401	0.00174095842598714	0.188966739378728	0.00402537641314672	0.0114766050928013	29	1.2	0.106802302298012	0.359034359780914	53	1.9	1.0688097374877e-08	9.17426721288378e-08	20	1.5	0.0291993406088303	0.110824247912665	23	1.40894788593904	0.0464759479399816	0.392502204177881	211	M26
adipose	M299	NA	12	FKBP5		-0.173664602049357	0.00580453121056249	0.0105465380639373	0.207958921548336	0.00103425178287421	0.00247481676616329	0.158238896338235	0.0163106624166183	0.0378597241014405	6	1.7	0.118637748382483	0.393339174018623	5	1.2	0.449286519714201	1	1	0.5	0.888428913798976	1	4	1.59272369714848	0.230596768180781	0.731360164170999	212	M52
adipose	M137	NA	26	LOC645173,LOC729279	LOC729679	-0.244379900017824	9.15892784335191e-05	0.000222135082535594	0.269827416196329	1.78377097216308e-05	5.59123532794978e-05	0.238878089019878	0.000256082512032357	0.00111593680040116	11	1.4	0.126435220658097	0.416330037170417	13	1.4	0.103459318285629	0.349501226477503	8	1.8	0.0559165365206388	0.201600427634949	4	0.735103244837758	0.824275074890028	1	213	M17
adipose	M356	NA	18			-0.259740846414404	3.09641832070472e-05	8.09600107267184e-05	0.244243603531812	0.000108801868894155	0.000308559797498769	0.172217487620433	0.00886646364394091	0.0228481947747708	8	1.5	0.141750654740408	0.459237849877589	10	1.5	0.0728318998227386	0.254779611852713	3	1	0.598849183741735	1	4	1.06181579809898	0.53851935561202	1	214	NA
